CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER;EXT.BX_ISO_3166_NUMERIC.0
0000559461;0000559400;CITY;Бугульма;;;11122;423230;;;423239,423233,423230,423234,423243,423231,423232,423235,423236,423241;
0000560101;0000028070;SUBREGION;Буинский район;;;;;;;;
0000560130;0000560101;CITY;Буинск;;;20586;422430;;;;
0000560808;0000028070;SUBREGION;Верхнеуслонский район;;;;;;;;
0000561435;0000028070;SUBREGION;Высокогорский район;;;;;;;;
0000562358;0000028070;SUBREGION;Елабужский район;;;;;;;;
0000562524;0000562358;CITY;Елабуга;;;11123;423600;;;423600,423602,423606,423603,423605,423604;
0000562882;0000028070;SUBREGION;Дрожжановский район;;;;;;;;
0000563347;0000028070;SUBREGION;Зеленодольский район;;;;;;;;
0000563727;0000563347;CITY;Зеленодольск;;;11125;422540;;;422545,422540,422544,422549,422550,422542,422551,422541,422548,422546,422521;
0000564686;0000028070;SUBREGION;Заинский район;;;;423520;;;;
0000564687;0000564686;CITY;Заинск;;;11124;423520;;;423524,423522,423520,423521,423523,423505;
0000565264;0000028070;SUBREGION;Кайбицкий район;;;;;;;;
0000565637;0000028070;SUBREGION;Камско-Устьинский район;;;;;;;;
0000566052;0000028070;SUBREGION;Кукморский район;;;;;;;;
0000566820;0000028070;SUBREGION;Лаишевский район;;;;;;;;
0000567149;0000566820;CITY;Лаишево;;;20606;422610;;;;
0000567569;0000028070;SUBREGION;Лениногорский район;;;;;;;;
0000567572;0000567569;CITY;Лениногорск;;;11126;423250;;;423258,423254,423260,423251,423250,423256,423255,423252,423259,423253,423257;
0000568208;0000028070;SUBREGION;Мамадышский район;;;;;;;;
0000568876;0000568208;CITY;Мамадыш;;;20015;422190;;;422191,422190,422192;
0000569071;0000028070;SUBREGION;Муслюмовский район;;;;423970;;;;
0000569453;0000028070;SUBREGION;Менделеевский район;;;;423650;;;;
0000569454;0000569453;CITY;Менделеевск;;;20016;423650;;;423650,423652,423651;
0000569711;0000028070;SUBREGION;Мензелинский район;;;;;;;;
0000569712;0000569711;CITY;Мензелинск;;;20017;423700;;;423703,423700,423701,423702;
0000570171;0000028070;SUBREGION;Новошешминский район;;;;423190;;;;
0000570387;0000028070;SUBREGION;Нижнекамский район;;;;;;;;
0000570396;0000570387;CITY;Нижнекамск;;;11127;423570;;;423585,423587,423570,423584,423575,423578,423577,423579,423582;
0000570907;0000028070;SUBREGION;Нурлатский район;;;;423040;;;;
0000571417;0000570907;CITY;Нурлат;;;11128;423040;;;423030,423040,423041,423042,423000;
0000571676;0000028070;SUBREGION;Пестречинский район;;;;;;;;
0000572224;0000028070;SUBREGION;Рыбно-Слободский район;;;;;;;;
0000572829;0000028070;SUBREGION;Спасский район;;;;;;;;
0000572910;0000572829;CITY;Болгар;;;20014;422840;;;;
0000573193;0000028070;SUBREGION;Сармановский район;;;;423350;;;;
0000573527;0000028070;SUBREGION;Сабинский район;;;;422060;;;;
0000574058;0000028070;SUBREGION;Тетюшский район;;;;;;;;
0000574059;0000574058;CITY;Тетюши;;;20018;422370;;;;
0000574560;0000028070;SUBREGION;Тукаевский район;;;;;;;;
0000575336;0000028070;SUBREGION;Тюлячинский район;;;;422080;;;;
0000575657;0000028070;SUBREGION;Черемшанский район;;;;;;;;
0000575968;0000028070;SUBREGION;Чистопольский район;;;;;;;;
0000576328;0000575968;CITY;Чистополь;;;11129;422980;;;422980,422982,422981,422986,422983,422984,422985,422951;
0000576584;0000028070;SUBREGION;Ютазинский район;;;;;;;;
0000576828;0000028071;CITY;Йошкар-Ола;;;41;424000;;;424019,424006,424004,424037,424005,424030,424000,424032,424039,424016,424003,424020,424007,424031,424038,424028,424913,424033,424002,425231,425222,424918;
0000577262;0000028071;CITY;Козьмодемьянск;;;20630;425350;;;;
0000577396;0000028071;SUBREGION;Волжский район;;;;;;;;
0000577790;0000028071;CITY;Волжск;;;20721;425000;;;;
0000578042;0000028071;SUBREGION;Горномарийский район;;;;;;;;
0000578681;0000028071;SUBREGION;Звениговский район;;;;;;;;
0000578980;0000578681;CITY;Звенигово;;;20627;425060;;;425061,425060,425062;
0000579192;0000028071;SUBREGION;Куженерский район;;;;;;;;
0000579481;0000028071;SUBREGION;Килемарский район;;;;;;;;
0000579805;0000028071;SUBREGION;Мари-Турекский район;;;;;;;;
0000580191;0000028071;SUBREGION;Медведевский район;;;;;;;;
0000581058;0000028071;SUBREGION;Моркинский район;;;;;;;;
0000581684;0000028071;SUBREGION;Новоторъяльский район;;;;;;;;
0000582085;0000028071;SUBREGION;Сернурский район;;;;;;;;
0000582487;0000028071;SUBREGION;Параньгинский район;;;;;;;;
0000582719;0000028071;SUBREGION;Оршанский район;;;;;;;;
0000582957;0000028071;SUBREGION;Юринский район;;;;;;;;
0000583155;0000028071;SUBREGION;Советский район;;;;;;;;
0000583577;0000028072;CITY;Киров;;;46;610000;;;610007,610037,610912,610046,610047,610018,610025,610030,610015,610035,610004,610014,610006,610009,610044,610021,610008,610013,610042,610000,610002,610020,610001,610011,610005,610033,610016,610027,610029,610040,610050,610017,610051,610048,610914,610915,610913,613016,613008,610951,610926,613006,610902,610932,610010;
0000584918;0000028072;SUBREGION;Арбажский район;;;;612180;;;;
0000585190;0000028072;SUBREGION;Афанасьевский район;;;;613060;;;;
0000585592;0000028072;SUBREGION;Верхнекамский район;;;;612820;;;;
0000585903;0000585592;CITY;Кирс;;;20022;612820;;;;
0000586070;0000028072;SUBREGION;Белохолуницкий район;;;;613200;;;;
0000586187;0000586070;CITY;Белая Холуница;;;20019;613200;;;;
0000586404;0000028072;SUBREGION;Богородский район;;;;612470;;;;
0000586569;0000028072;SUBREGION;Вятскополянский район;;;;612960;;;;
0000586703;0000586569;CITY;Вятские Поляны;;;20020;612960;;;612965,612961,612966,612963,612962,612960,612964;
0000586851;0000586569;CITY;Сосновка;;;37122;140576;;;612994,612993,612990;
0000587100;0000028072;SUBREGION;Даровской район;;;;612140;;;;
0000587496;0000028072;SUBREGION;Верхошижемский район;;;;613310;;;;
0000587755;0000028072;SUBREGION;Кикнурский район;;;;612300;;;;
0000587988;0000028072;SUBREGION;Зуевский район;;;;612410;;;;
0000588142;0000587988;CITY;Зуевка;;;20021;306137;;;612410,612412;
0000588422;0000028072;SUBREGION;Кирово-Чепецкий район;;;;613040;;;;
0000589061;0000588422;CITY;Кирово-Чепецк;;;11071;613040;;;613040,613049,613050,613044,613052,613046,613048,613045,613051,613043,613047;
0000589280;0000028072;SUBREGION;Кильмезский район;;;;613570;;;;
0000589646;0000028072;SUBREGION;Котельничский район;;;;612600;;;;
0000590086;0000589646;CITY;Котельнич;;;20023;612600;;;612607,612600,612605,612606;
0000590479;0000028072;SUBREGION;Куменский район;;;;613400;;;;
0000590864;0000028072;SUBREGION;Малмыжский район;;;;612920;;;;
0000591210;0000590864;CITY;Малмыж;;;20025;612920;;;612920,612921;
0000591412;0000028072;SUBREGION;Лузский район;;;;613900;;;;
0000591615;0000591412;CITY;Луза;;;20024;613980;;;613980,613983,613982;
0000591768;0000028072;SUBREGION;Лебяжский район;;;;613500;;;;
0000591986;0000028072;SUBREGION;Нагорский район;;;;613250;;;;
0000592273;0000028072;SUBREGION;Мурашинский район;;;;613710;;;;
0000592411;0000592273;CITY;Мураши;;;20026;613710;;;613711,613710;
0000592489;0000028072;SUBREGION;Немский район;;;;613470;;;;
0000592692;0000028072;SUBREGION;Омутнинский район;;;;612740;;;;
0000593020;0000592692;CITY;Омутнинск;;;20028;612740;;;612744,612743,612741,612742,612740,612725;
0000593235;0000028072;SUBREGION;Нолинский район;;;;613440;;;;
0000593422;0000593235;CITY;Нолинск;;;20027;613440;;;613441,613440,613451;
0000593630;0000028072;SUBREGION;Опаринский район;;;;613810;;;;
0000593891;0000028072;SUBREGION;Оричевский район;;;;612080;;;;
0000594481;0000028072;SUBREGION;Подосиновский район;;;;613930;;;;
0000594949;0000028072;SUBREGION;Орловский район;;;;612270;;;;
0000595179;0000594949;CITY;Орлов;;;20029;612270;;;;
0000595299;0000028072;SUBREGION;Пижанский район;;;;613380;;;;
0000595565;0000028072;SUBREGION;Санчурский район;;;;612370;;;;
0000595879;0000028072;SUBREGION;Свечинский район;;;;612040;;;;
0000596113;0000028072;SUBREGION;Слободской район;;;;613150;;;;
0000596969;0000596113;CITY;Слободской;;;11073;346652;;;613152,613150,613154,613155,613153,613151;
0000597120;0000028072;SUBREGION;Тужинский район;;;;612200;;;;
0000597313;0000028072;SUBREGION;Сунский район;;;;612450;;;;
0000597510;0000028072;SUBREGION;Советский район;;;;613341;;;;
0000597763;0000597510;CITY;Советск;;;11074;238750;;;613340,613341,613343;
0000597951;0000028072;SUBREGION;Унинский район;;;;612540;;;;
0000598238;0000028072;SUBREGION;Уржумский район;;;;613530;;;;
0000598709;0000598238;CITY;Уржум;;;20030;613530;;;613531,613530;
0000598778;0000028072;SUBREGION;Фаленский район;;;;612500;;;;
0000599087;0000028072;SUBREGION;Шабалинский район;;;;612020;;;;
0000599474;0000028072;SUBREGION;Юрьянский район;;;;613600;;;;
0000599861;0000028072;SUBREGION;Яранский район;;;;612260;;;;
0000600115;0000599861;CITY;Яранск;;;11075;612260;;;612260,612261,612262,612263;
0000600317;0000028073;CITY;Нижний Новгород;;;47;603000;;;603051,603068,603001,603137,603157,603061,603146,603034,603109,603062,603054,603144,603000,603029,603040,603148,603053,603069,603081,603127,603083,603044,603074,603141,603135,603066,603032,603098,603003,603009,603093,603014,603038,603018,603117,603128,603050,603006,603158,603024,603022,603057,603105,603901,603079,603089,603026,603005,603167,603073,603047,603116,603101,603037,603163,603010,603058,603041,603123,603106,603136,603011,603035,603063,603142,603094,603122,603064,603115,603132,603138,603086,603076,603140,603028,603087,603095,603111,603152,603155,603162,603036,603096,603090,603139,603107,603004,603104,603033,603126,603002,603159,603124,603016,603065,603108,603059,603092,603070,603045,603902,607686,603903,603056;
0000601813;0000028073;CITY;Дзержинск;;;972;606000;;;606000,606030,606034,606015,606032,606036,606008,606023,606039,606019,606002,606024,606016,606033,606037,606026,606010,606020,606029,606007,606041,606042,606044,606055,606017,606040;
0000602165;0000028073;CITY;Бор;;;20037;152281;;;606443,606440,606441,606446,606448,606465,606454,606473,606474,606458,606452,606472,606464,606453,606488,606491,606460,606461,606480,606466,606487,606484,606463,606483,606455,606492,606467,606495,606457,606490,606485,606481,606482,606470,606471,606489,606499,606476;
0000603285;0000028073;CITY;Саров;;;11083;607180;;;607185,607188,607183,607181,607182,607190,607186,607187,607189;
0000603418;0000028073;CITY;Арзамас;;;11080;607220;;;607225,607226,607221,607222,607220,607224,607223,607232,607233,607260;
0000603670;0000028073;CITY;Семенов;;;20050;606650;;;606650,606652,606651,606654,606657,606653,606640,606608,606612,606611,606629,606607,606609,606613,606631,606630,606616,606621,606623,606622,606618,606620,606627,606601,606614,606615,606625,606626,606624,606628,606602,606635,606605,606636,606610;
0000604260;0000028073;CITY;Выкса;;;20040;607060;;;607060,607061,607067,607062,607050,607038,607042,607041,607040,607047,607052,607044,607051,607033,607034,607031,607039,607043,607036,607032,607056,607037;
0000604903;0000028073;CITY;Первомайск;;;20049;431530;;;607762,607760,607742,607731,607743,607745,607741,607740,607732,607751,607734,607750;
0000605188;0000028073;CITY;Шахунья;;;20054;606910;;;606910,606900,606903,606921,606922;
0000605849;0000028073;SUBREGION;Арзамасский район;;;;607227;;;;
0000606469;0000028073;SUBREGION;Ардатовский район;;;;607130;;;;
0000606899;0000028073;SUBREGION;Балахнинский район;;;;606407;;;;
0000607152;0000606899;CITY;Балахна;;;20035;606400;;;606400,606402,606403,606408,606406,606407;
0000607487;0000028073;SUBREGION;Богородский район;;;;607600;;;;
0000608554;0000607487;CITY;Богородск;;;20036;168057;;;607603,607600,607602,607605;
0000608734;0000028073;SUBREGION;Большемурашкинский район;;;;606360;;;;
0000608904;0000028073;SUBREGION;Вадский район;;;;606380;;;;
0000609071;0000028073;SUBREGION;Бутурлинский район;;;;607440;;;;
0000609286;0000028073;SUBREGION;Большеболдинский район;;;;607940;;;;
0000609468;0000028073;SUBREGION;Вачский район;;;;606150;;;;
0000609829;0000028073;SUBREGION;Ветлужский район;;;;606860;;;;
0000609830;0000609829;CITY;Ветлуга;;;20038;606860;;;;
0000610098;0000028073;SUBREGION;Варнавинский район;;;;606760;;;;
0000610345;0000028073;SUBREGION;Воротынский район;;;;606260;;;;
0000610667;0000028073;SUBREGION;Володарский район;;;;606072;;;;
0000610995;0000610667;CITY;Володарск;;;20039;606070;;;606070,606072;
0000611095;0000028073;SUBREGION;Вознесенский район;;;;607340;;;;
0000611414;0000028073;SUBREGION;Воскресенский район;;;;;;;;
0000612097;0000028073;SUBREGION;Гагинский район;;;;;;;;
0000612423;0000028073;SUBREGION;Городецкий район;;;;;;;;
0000612859;0000612423;CITY;Городец;;;20041;606500;;;606502,606500,606503,606505,606501,606504,606508;
0000613119;0000612423;CITY;Заволжье;;;20042;606520;;;606521,606524,606520,606523,606512;
0000613499;0000028073;SUBREGION;Дальнеконстантиновский район;;;;606310;;;;
0000613982;0000028073;SUBREGION;Княгининский район;;;;606340;;;;
0000613984;0000613982;CITY;Княгинино;;;20043;606340;;;;
0000614235;0000028073;SUBREGION;Ковернинский район;;;;606570;;;;
0000614651;0000028073;SUBREGION;Дивеевский район;;;;607320;;;;
0000614938;0000028073;SUBREGION;Краснобаковский район;;;;606710;;;;
0000615299;0000028073;SUBREGION;Кстовский район;;;;607650;;;;
0000615954;0000615299;CITY;Кстово;;;20044;607650;;;607655,607661,607664,607650,607662,607657,607651,607663,607660;
0000616090;0000615954;SUBREGION;Промышленный район;;;;607650;;;;
0000616127;0000028073;SUBREGION;Краснооктябрьский район;;;;607530;;;;
0000616386;0000028073;SUBREGION;Лукояновский район;;;;607800;;;;
0000616458;0000616386;CITY;Лукоянов;;;20046;607800;;;607800,607802;
0000616787;0000028073;SUBREGION;Кулебакский район;;;;607010;;;;
0000617046;0000616787;CITY;Кулебаки;;;20045;607010;;;607014,607015,607012,607018,607011,607010,607017;
0000617278;0000028073;SUBREGION;Лысковский район;;;;606212;;;;
0000617638;0000617278;CITY;Лысково;;;20047;606210;;;;
0000617870;0000028073;SUBREGION;Павловский район;;;;606100;;;;
0000618211;0000617870;CITY;Павлово;;;11082;606100;;;606106,606108,606104,606100,606101,606103,606107;
0000618545;0000617870;CITY;Ворсма;;;37157;606120;;;606120,606121;
0000618680;0000617870;CITY;Горбатов;;;37155;606125;;;;
0000618729;0000028073;SUBREGION;Навашинский район;;;;607100;;;;
0000618730;0000618729;CITY;Навашино;;;20048;607100;;;607100,607102,607101;
0000619025;0000028073;SUBREGION;Перевозский район;;;;607400;;;;
0000619197;0000619025;CITY;Перевоз;;;20609;607400;;;;
0000619274;0000028073;SUBREGION;Пильнинский район;;;;607491;;;;
0000619684;0000028073;SUBREGION;Починковский район;;;;607911;;;;
0000620104;0000028073;SUBREGION;Сергачский район;;;;607510;;;;
0000620105;0000620104;CITY;Сергач;;;20051;607510;;;607510,607514,607513,607500,607511;
0000620527;0000028073;SUBREGION;Сокольский район;;;;606670;;;;
0000621102;0000028073;SUBREGION;Сеченовский район;;;;607580;;;;
0000621409;0000028073;SUBREGION;Спасский район;;;;606280;;;;
0000621588;0000028073;SUBREGION;Тоншаевский район;;;;606950;;;;
0000621994;0000028073;SUBREGION;Сосновский район;;;;606170;;;;
0000622337;0000028073;SUBREGION;Тонкинский район;;;;606970;;;;
0000622534;0000028073;SUBREGION;Уренский район;;;;606803;;;;
0000622535;0000622534;CITY;Урень;;;20052;606800;;;606800,606803;
0000623018;0000028073;SUBREGION;Чкаловский район;;;;606540;;;;
0000623258;0000623018;CITY;Чкаловск;;;20053;606540;;;606541,606540;
0000623464;0000028073;SUBREGION;Шарангский район;;;;606841;;;;
0000623705;0000028073;SUBREGION;Шатковский район;;;;607700;;;;
0000624093;0000028074;CITY;Ижевск;;;44;426000;;;426010,426016,426039,426003,426052,426023,426027,426000,426036,426032,426006,426057,426028,426054,426063,426041,426072,426019,426030,426009,426011,426013,426038,426033,426021,426049,426062,426069,426035,426034,426067,426068,426060,426065,426073,426053,426075,426004,427423,426008;
0000625079;0000028074;CITY;Сарапул;;;11152;427960;;;427970,427968,427972,427966,427965,427964,427960,427962,427961,427974,427967,427971;
0000625428;0000028074;CITY;Воткинск;;;11149;427430;;;427433,427437,427430,427441,427440,427431,427439,427432,427436,427435,427438,427405,427434;
0000625713;0000028074;CITY;Глазов;;;11150;427620;;;427620,427624,427627,427628,427631,427629,427621,427626,427622,427630;
0000625873;0000028074;SUBREGION;Алнашский район;;;;;;;;
0000626452;0000028074;CITY;Можга;;;11151;427790;;;427798,427793,427791,427797,427790,427795,427792,427794,427891,427895;
0000626725;0000028074;SUBREGION;Вавожский район;;;;;;;;
0000627093;0000028074;SUBREGION;Балезинский район;;;;;;;;
0000627762;0000028074;SUBREGION;Воткинский район;;;;;;;;
0000628244;0000028074;SUBREGION;Глазовский район;;;;;;;;
0000628809;0000028074;SUBREGION;Завьяловский район;;;;;;;;
0000630405;0000028074;SUBREGION;Граховский район;;;;;;;;
0000630654;0000028074;SUBREGION;Дебесский район;;;;;;;;
0000630940;0000028074;SUBREGION;Игринский район;;;;;;;;
0000631633;0000028074;SUBREGION;Камбарский район;;;;;;;;
0000631641;0000631633;CITY;Камбарка;;;20072;427950;;;427954,427950,427953,427951;
0000631857;0000028074;SUBREGION;Каракулинский район;;;;;;;;
0000632148;0000028074;SUBREGION;Кезский район;;;;;;;;
0000632820;0000028074;SUBREGION;Кизнерский район;;;;;;;;
0000633312;0000028074;SUBREGION;Киясовский район;;;;;;;;
0000633536;0000028074;SUBREGION;Красногорский район;;;;;;;;
0000633852;0000028074;SUBREGION;Можгинский район;;;;;;;;
0000634432;0000028074;SUBREGION;Малопургинский район;;;;;;;;
0000635015;0000028074;SUBREGION;Сарапульский район;;;;;;;;
0000635540;0000028074;SUBREGION;Увинский район;;;;;;;;
0000636149;0000028074;SUBREGION;Сюмсинский район;;;;;;;;
0000636485;0000028074;SUBREGION;Селтинский район;;;;;;;;
0000636777;0000028074;SUBREGION;Юкаменский район;;;;;;;;
0000637107;0000028074;SUBREGION;Шарканский район;;;;;;;;
0000637542;0000028074;SUBREGION;Якшур-Бодьинский район;;;;;;;;
0000638069;0000028074;SUBREGION;Ярский район;;;;;;;;
0000638402;0000028075;CITY;Чебоксары;;;45;428000;;;428012,428000,428010,428022,428003,428023,428017,428020,428025,428005,428032,428014,428011,428024,428037,428018,428008,428028,428903,428035,428006,428002,428034,428001,428031,428902,428009,428027,428015;
0000638992;0000028075;CITY;Канаш;;;20074;429330;;;429330,429335,429334,429333,429337,429336,429332;
0000639174;0000028075;CITY;Алатырь;;;20073;429820;;;429826;
0000639397;0000028075;SUBREGION;Алатырский район;;;;;;;;
0000639777;0000028075;CITY;Шумерля;;;20078;429120;;;429123,429122,429124,429120,429127;
0000639929;0000028075;CITY;Новочебоксарск;;;37133;429950;;;429960,429950,429954,429955,429965;
0000640002;0000028075;SUBREGION;Аликовский район;;;;;;;;
0000640442;0000028075;SUBREGION;Батыревский район;;;;;;;;
0000640967;0000028075;SUBREGION;Вурнарский район;;;;;;;;
0000641634;0000028075;SUBREGION;Канашский район;;;;;;;;
0000642495;0000028075;SUBREGION;Ибресинский район;;;;;;;;
0000642936;0000028075;SUBREGION;Козловский район;;;;;;;;
0000643243;0000642936;CITY;Козловка;;;20075;429430;;;;
0000643354;0000028075;SUBREGION;Красноармейский район;;;;;;;;
0000643817;0000028075;SUBREGION;Красночетайский район;;;;;;;;
0000644112;0000028075;SUBREGION;Комсомольский район;;;;;;;;
0000644523;0000028075;SUBREGION;Моргаушский район;;;;;;;;
0000645259;0000028075;SUBREGION;Мариинско-Посадский район;;;;;;;;
0000645265;0000645259;CITY;Мариинский Посад;;;20076;429570;;;;
0000645845;0000028075;SUBREGION;Порецкий район;;;;;;;;
0000646065;0000028075;SUBREGION;Цивильский район;;;;;;;;
0000646747;0000646065;CITY;Цивильск;;;20077;429900;;;;
0000646822;0000028075;SUBREGION;Урмарский район;;;;;;;;
0000647396;0000028075;SUBREGION;Чебоксарский район;;;;;;;;
0000648617;0000028075;SUBREGION;Шемуршинский район;;;;;;;;
0000648842;0000028075;SUBREGION;Шумерлинский район;;;;;;;;
0000649189;0000028075;SUBREGION;Ядринский район;;;;;;;;
0000649612;0000649189;CITY;Ядрин;;;20079;429060;;;429061,429060;
0000649733;0000028075;SUBREGION;Янтиковский район;;;;;;;;
0000650106;0000028075;SUBREGION;Яльчикский район;;;;;;;;
0000650509;0000028076;CITY;Самара;;;51;443123;;;443045,443028,443090,443000,443122,443030,443026,443009,443067,443048,443070,443031,443029,443056,443036,443011,443022,443098,443017,443096,443035,443117,443107,443109,443016,443112,443072,443050,443044,443125,443068,443086,443008,443052,443046,443110,443082,443105,443023,443066,443079,443093,443076,443051,443005,443092,443100,443063,443002,443903,443058,443013,443080,443020,443095,443904,443010,443001,443041,443071,443042,443004,443047,443015,443061,443012,443099,443101,443065,443033,443085,443902,443901,446379;
0000652153;0000028076;CITY;Жигулевск;;;11132;445350;;;445350,445359,445351,445354,445352,445366,445134,445365,445362,445363,445364;
0000652587;0000028076;CITY;Тольятти;;;240;445000;;;445019,445004,445013,445020,445000,445012,445010,445003,445091,445022,445007,445092,445011,445009,445046,445015,445045,445021,445017,445041,445005,445047,445044,445026,445031,445043,445042,445037,445024,445036,445027,445040,445051,445028,445030,445039,445032;
0000653294;0000028076;CITY;Чапаевск;;;11141;446100;;;446115,446100,446113,446114,446112,446116,446103,446101,446110,446104,446111,446230,443001;
0000653526;0000028076;CITY;Новокуйбышевск;;;11135;446200;;;446209,446205,446200,446201,446208,446217,446213,446219,446206,446218,446100,446104;
0000653969;0000028076;CITY;Октябрьск;;;11136;445240;;;445244,445245,445240,445246,445243,445247,445241,445250;
0000654215;0000028076;CITY;Отрадный;;;11137;346605;;;446303,446304,446301,446300,446306,446305;
0000654373;0000028076;CITY;Похвистнево;;;11138;446450;;;446454,446450,446451,446453,446455,446452,446459;
0000654543;0000028076;CITY;Сызрань;;;11139;446000;;;446013,446021,446005,446012,446001,446011,446020,446024,446022,446026,446010,446008,446031,446018,446015,446014,446029,446002,446019,446023,446028,446007,446025,446000;
0000655390;0000028076;CITY;Кинель;;;11133;446430;;;446430,446436,446433,446435,446431,446442,446441,446462;
0000655915;0000028076;SUBREGION;Безенчукский район;;;;;;;;
0000656404;0000028076;SUBREGION;Алексеевский район;;;;;;;;
0000656574;0000028076;SUBREGION;Богатовский район;;;;;;;;
0000656768;0000028076;SUBREGION;Борский район;;;;;;;;
0000657123;0000028076;SUBREGION;Большеглушицкий район;;;;;;;;
0000657416;0000028076;SUBREGION;Большечерниговский район;;;;;;;;
0000657689;0000028076;SUBREGION;Елховский район;;;;;;;;
0000657874;0000028076;SUBREGION;Камышлинский район;;;;;;;;
0000658047;0000028076;SUBREGION;Кинель-Черкасский район;;;;;;;;
0000658621;0000028076;SUBREGION;Исаклинский район;;;;;;;;
0000658853;0000028076;SUBREGION;Кинельский район;;;;;;;;
0000659446;0000028076;SUBREGION;Клявлинский район;;;;;;;;
0000659643;0000028076;SUBREGION;Красноярский район;;;;;;;;
0000660886;0000028076;SUBREGION;Кошкинский район;;;;;;;;
0000661211;0000028076;SUBREGION;Красноармейский район;;;;;;;;
0000661543;0000028076;SUBREGION;Нефтегорский район;;;;;;;;
0000661564;0000661543;CITY;Нефтегорск;;;11134;446600;;;;
0000661761;0000028076;SUBREGION;Приволжский район;;;;;;;;
0000662035;0000028076;SUBREGION;Пестравский район;;;;;;;;
0000662264;0000028076;SUBREGION;Похвистневский район;;;;;;;;
0000662691;0000028076;SUBREGION;Ставропольский район;;;;;;;;
0000666350;0000028076;SUBREGION;Сергиевский район;;;;;;;;
0000666826;0000028076;SUBREGION;Сызранский район;;;;;;;;
0000667548;0000028076;SUBREGION;Хворостянский район;;;;;;;;
0000667741;0000028076;SUBREGION;Челно-Вершинский район;;;;;;;;
0000668093;0000028076;SUBREGION;Шенталинский район;;;;;;;;
0000668385;0000028076;SUBREGION;Волжский район;;;;;;;;
0000669763;0000028076;SUBREGION;Шигонский район;;;;;;;;
0000670178;0000028077;CITY;Пермь;;;50;614000;;;614014,614081,614051,614065,614068,614033,614000,614007,614053,614054,614023,614042,614026,614056,614022,614030,614018,614029,614089,614058,614066,614097,614037,614038,614067,614025,614047,614107,614113,614036,614060,614111,614034,614104,614112,614109,614032,614002,614016,614013,614083,614046,614094,614090,614101,614031,614017,614039,614087,614010,614095,614088,614077,614070,614012,614064,617020,614503,614500,614506,614105;
0000672223;0000028077;CITY;Березники;;;20237;152183;;;618416,618400,618426,618404,618417,618419,618430,618409;
0000672618;0000028077;CITY;Гремячинск;;;20626;618270;;;618270,618277,618282,618283,618284;
0000672852;0000028077;CITY;Александровск;;;20653;618320;;;618320,618340,618346,618335,618334,618345,618323,618333;
0000673247;0000028077;CITY;Губаха;;;20248;618250;;;618250,618268,618265,618261,618262,618266;
0000673564;0000028077;CITY;Добрянка;;;20236;618740;;;618740,618742,618703,618722,618735,618716,618714,618736,618720,618701,618719,618706,618715,618708,618717,618707,618711,618710,618712,618730,618709;
0000674573;0000028077;CITY;Кизел;;;20635;618350;;;618350,618370,618362,618381,618382,618384,618383;
0000675089;0000028077;CITY;Лысьва;;;20244;618441;;;618909,618907,618900,618904,618910,618906,618903,618905,618924,618968,618965,618962,618940,618950,618941,618920,618926,618967,618937,618925,618931,618966,618964,618961;
0000675770;0000028077;CITY;Кунгур;;;20250;617470;;;617470,617473,617475,617472,617471,617474,617178;
0000676040;0000028077;CITY;Соликамск;;;11110;618540;;;618554,618548,618556,618541,618542,618547,618551,618544,618545,618553,618540,618546;
0000676322;0000028077;CITY;Чайковский;;;20243;617760;;;617762,617761,617766,617763,617760,617765,617748,617742,617751,617750,617753,617759,617747,617745,617754,617757;
0000676868;0000028077;CITY;Чусовой;;;20712;618200;;;618200,618201,618203,618204,618202,618220,618236,618206,618205,618232,618215,618242,618245,618230,618223,618243,618235,618225,618226,618240,618231,618244,618221,618222;
0000677685;0000028077;CITY;Кудымкар;;;11076;619000;;;;
0000677917;0000028077;SUBREGION;Березовский район;;;;;;;;
0000678244;0000028077;SUBREGION;Бардымский район;;;;;;;;
0000678825;0000028077;SUBREGION;Верещагинский район;;;;;;;;
0000679197;0000678825;CITY;Верещагино;;;20634;152334;;;617120,617123;
0000679581;0000028077;SUBREGION;Большесосновский район;;;;;;;;
0000679967;0000028077;SUBREGION;Ильинский район;;;;;;;;
0000680062;0000679967;CITY;Чермоз;;;20909;617040;;;;
0000680619;0000028077;SUBREGION;Еловский район;;;;;;;;
0000680832;0000028077;SUBREGION;Горнозаводский район;;;;;;;;
0000680894;0000680832;CITY;Горнозаводск;;;20628;618820;;;;
0000681255;0000028077;SUBREGION;Карагайский район;;;;;;;;
0000682100;0000028077;SUBREGION;Кишертский район;;;;;;;;
0000682360;0000028077;SUBREGION;Куединский район;;;;;;;;
0000683039;0000028077;SUBREGION;Кунгурский район;;;;;;;;
0000683948;0000028077;SUBREGION;Красновишерский район;;;;;;;;
0000684155;0000683948;CITY;Красновишерск;;;20249;618590;;;618591,618592,618590,618593;
0000684247;0000028077;SUBREGION;Нытвенский район;;;;617000;;;;
0000684819;0000684247;CITY;Нытва;;;20251;617000;;;;
0000685059;0000028077;SUBREGION;Октябрьский район;;;;;;;;
0000685616;0000028077;SUBREGION;Осинский район;;;;;;;;
0000685619;0000685616;CITY;Оса;;;20246;612621;;;618124,618122,618120;
