CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER;EXT.BX_ISO_3166_NUMERIC.0
0000018708;0000011327;CITY;Reisterstown;Reisterstown;;;;;;;
0000018709;0000011327;CITY;Riva;Riva;;;;;;;
0000018710;0000011327;CITY;Severn;Severn;;;;;;;
0000018711;0000011327;CITY;Severna Park;Severna Park;;;;;;;
0000018712;0000011327;CITY;Rocks;Rocks;;;;;;;
0000018713;0000011327;CITY;Fowbelsburg;Fowbelsburg;;;;;;;
0000018714;0000011327;CITY;Upper Falls;Upper Falls;;;;;;;
0000018715;0000011327;CITY;Whiteford;Whiteford;;;;;;;
0000018716;0000011327;CITY;White Marsh;White Marsh;;;;;;;
0000018717;0000011327;CITY;Baltimore;Baltimore;;;;;;;
0000018718;0000011327;CITY;Eudowood;Eudowood;;;;;;;
0000018719;0000011327;CITY;Gwynn Oak;Gwynn Oak;;;;;;;
0000018720;0000011327;CITY;Pikesville;Pikesville;;;;;;;
0000018721;0000011327;CITY;Dundalk Sparrows;Dundalk Sparrows;;;;;;;
0000018722;0000011327;CITY;Middle River;Middle River;;;;;;;
0000018723;0000011327;CITY;Brooklyn Curtis;Brooklyn Curtis;;;;;;;
0000018724;0000011327;CITY;Halethorpe;Halethorpe;;;;;;;
0000018725;0000011327;CITY;Catonsville;Catonsville;;;;;;;
0000018726;0000011327;CITY;Parkville;Parkville;;;;;;;
0000018727;0000011327;CITY;Nottingham;Nottingham;;;;;;;
0000018728;0000011327;CITY;Cape Saint Clair;Cape Saint Clair;;;;;;;
0000018729;0000011327;CITY;Naval Academy;Naval Academy;;;;;;;
0000018730;0000011327;CITY;Cresaptown;Cresaptown;;;;;;;
0000018731;0000011327;CITY;Accident;Accident;;;;;;;
0000018732;0000011327;CITY;Barton;Barton;;;;;;;
0000018733;0000011327;CITY;Bittinger;Bittinger;;;;;;;
0000018734;0000011327;CITY;Friendsville;Friendsville;;;;;;;
0000018735;0000011327;CITY;Frostburg;Frostburg;;;;;;;
0000018736;0000011327;CITY;Shallmar;Shallmar;;;;;;;
0000018737;0000011327;CITY;Lonaconing;Lonaconing;;;;;;;
0000018738;0000011327;CITY;Luke;Luke;;;;;;;
0000018739;0000011327;CITY;Sang Run;Sang Run;;;;;;;
0000018740;0000011327;CITY;Mount Savage;Mount Savage;;;;;;;
0000018741;0000011327;CITY;Rawlings;Rawlings;;;;;;;
0000018742;0000011327;CITY;Swanton;Swanton;;;;;;;
0000018743;0000011327;CITY;Mccoole;Mccoole;;;;;;;
0000018744;0000011327;CITY;Betterton;Betterton;;;;;;;
0000018745;0000011327;CITY;Bozman;Bozman;;;;;;;
0000018746;0000011327;CITY;Chestertown;Chestertown;;;;;;;
0000018747;0000011327;CITY;Church Creek;Church Creek;;;;;;;
0000018748;0000011327;CITY;Church Hill;Church Hill;;;;;;;
0000018749;0000011327;CITY;Crapo;Crapo;;;;;;;
0000018750;0000011327;CITY;Crumpton;Crumpton;;;;;;;
0000018751;0000011327;CITY;East New Market;East New Market;;;;;;;
0000018752;0000011327;CITY;Federalsburg;Federalsburg;;;;;;;
0000018753;0000011327;CITY;Fishing Creek;Fishing Creek;;;;;;;
0000018754;0000011327;CITY;Goldsboro;Goldsboro;;;;;;;
0000018755;0000011327;CITY;Golts;Golts;;;;;;;
0000018756;0000011327;CITY;Grasonville;Grasonville;;;;;;;
0000018757;0000011327;CITY;Kennedyville;Kennedyville;;;;;;;
0000018758;0000011327;CITY;Mcdaniel;Mcdaniel;;;;;;;
0000018759;0000011327;CITY;Massey;Massey;;;;;;;
0000018760;0000011327;CITY;Millington;Millington;;;;;;;
0000018761;0000011327;CITY;Queen Anne;Queen Anne;;;;;;;
0000018762;0000011327;CITY;Queenstown;Queenstown;;;;;;;
0000018763;0000011327;CITY;Rhodesdale;Rhodesdale;;;;;;;
0000018764;0000011327;CITY;Ridgely;Ridgely;;;;;;;
0000018765;0000011327;CITY;Rock Hall;Rock Hall;;;;;;;
0000018766;0000011327;CITY;Royal Oak;Royal Oak;;;;;;;
0000018767;0000011327;CITY;Saint Michaels;Saint Michaels;;;;;;;
0000018768;0000011327;CITY;Stevensville;Stevensville;;;;;;;
0000018769;0000011327;CITY;Still Pond;Still Pond;;;;;;;
0000018770;0000011327;CITY;Sudlersville;Sudlersville;;;;;;;
0000018771;0000011327;CITY;Taylors Island;Taylors Island;;;;;;;
0000018772;0000011327;CITY;Tilghman;Tilghman;;;;;;;
0000018773;0000011327;CITY;Trappe;Trappe;;;;;;;
0000018774;0000011327;CITY;Wittman;Wittman;;;;;;;
0000018775;0000011327;CITY;Woolford;Woolford;;;;;;;
0000018776;0000011327;CITY;Worton;Worton;;;;;;;
0000018777;0000011327;CITY;Wye Mills;Wye Mills;;;;;;;
0000018778;0000011327;CITY;Fort Detrick;Fort Detrick;;;;;;;
0000018779;0000011327;CITY;Doubs;Doubs;;;;;;;
0000018780;0000011327;CITY;Big Pool;Big Pool;;;;;;;
0000018781;0000011327;CITY;Fahrney Keedy Me;Fahrney Keedy Me;;;;;;;
0000018782;0000011327;CITY;Burkittsville;Burkittsville;;;;;;;
0000018783;0000011327;CITY;Fort Ritchie;Fort Ritchie;;;;;;;
0000018784;0000011327;CITY;Detour;Detour;;;;;;;
0000018785;0000011327;CITY;Emmitsburg;Emmitsburg;;;;;;;
0000018786;0000011327;CITY;Fair Play;Fair Play;;;;;;;
0000018787;0000011327;CITY;Glenelg;Glenelg;;;;;;;
0000018788;0000011327;CITY;Ijamsville;Ijamsville;;;;;;;
0000018789;0000011327;CITY;Keedysville;Keedysville;;;;;;;
0000018790;0000011327;CITY;Keymar;Keymar;;;;;;;
0000018791;0000011327;CITY;Little Orleans;Little Orleans;;;;;;;
0000018792;0000011327;CITY;Maugansville;Maugansville;;;;;;;
0000018793;0000011327;CITY;Myersville;Myersville;;;;;;;
0000018794;0000011327;CITY;Point Of Rocks;Point Of Rocks;;;;;;;
0000018795;0000011327;CITY;Rocky Ridge;Rocky Ridge;;;;;;;
0000018796;0000011327;CITY;Rohrersville;Rohrersville;;;;;;;
0000018797;0000011327;CITY;Sabillasville;Sabillasville;;;;;;;
0000018798;0000011327;CITY;Smithsburg;Smithsburg;;;;;;;
0000018799;0000011327;CITY;Carrolltowne;Carrolltowne;;;;;;;
0000018800;0000011327;CITY;Taneytown;Taneytown;;;;;;;
0000018801;0000011327;CITY;Graceham;Graceham;;;;;;;
0000018802;0000011327;CITY;Tuscarora;Tuscarora;;;;;;;
0000018803;0000011327;CITY;Walkersville;Walkersville;;;;;;;
0000018804;0000011327;CITY;West Friendship;West Friendship;;;;;;;
0000018805;0000011327;CITY;Woodsboro;Woodsboro;;;;;;;
0000018806;0000011327;CITY;Bishopville;Bishopville;;;;;;;
0000018807;0000011327;CITY;Bivalve;Bivalve;;;;;;;
0000018808;0000011327;CITY;Chance;Chance;;;;;;;
0000018809;0000011327;CITY;Crisfield;Crisfield;;;;;;;
0000018810;0000011327;CITY;Dames Quarter;Dames Quarter;;;;;;;
0000018811;0000011327;CITY;Deal Island;Deal Island;;;;;;;
0000018812;0000011327;CITY;Ewell;Ewell;;;;;;;
0000018813;0000011327;CITY;Girdletree;Girdletree;;;;;;;
0000018814;0000011327;CITY;Linkwood;Linkwood;;;;;;;
0000018815;0000011327;CITY;Mardela Springs;Mardela Springs;;;;;;;
0000018816;0000011327;CITY;Marion Station;Marion Station;;;;;;;
0000018817;0000011327;CITY;Nanticoke;Nanticoke;;;;;;;
0000018818;0000011327;CITY;Ocean City;Ocean City;;;;;;;
0000018819;0000011327;CITY;Parsonsburg;Parsonsburg;;;;;;;
0000018820;0000011327;CITY;Pittsville;Pittsville;;;;;;;
0000018821;0000011327;CITY;Pocomoke City;Pocomoke City;;;;;;;
0000018822;0000011327;CITY;Princess Anne;Princess Anne;;;;;;;
0000018823;0000011327;CITY;Quantico;Quantico;;;;;;;
0000018824;0000011327;CITY;Snow Hill;Snow Hill;;;;;;;
0000018825;0000011327;CITY;Tyaskin;Tyaskin;;;;;;;
0000018826;0000011327;CITY;Tylerton;Tylerton;;;;;;;
0000018827;0000011327;CITY;Westover;Westover;;;;;;;
0000018828;0000011327;CITY;Whaleysville;Whaleysville;;;;;;;
0000018829;0000011327;CITY;Willards;Willards;;;;;;;
0000018830;0000011327;CITY;North East;North East;;;;;;;
0000018831;0000011327;CITY;Cecilton;Cecilton;;;;;;;
0000018832;0000011327;CITY;Chesapeake City;Chesapeake City;;;;;;;
0000018833;0000011327;CITY;Colora;Colora;;;;;;;
0000018834;0000011327;CITY;Conowingo;Conowingo;;;;;;;
0000018835;0000011327;CITY;Earleville;Earleville;;;;;;;
0000018836;0000011327;CITY;Agawam;Agawam;;;;;;;
0000018837;0000011327;CITY;Barre;Barre;;;;;;;
0000018838;0000011327;CITY;Belchertown;Belchertown;;;;;;;
0000018839;0000011327;CITY;Blandford;Blandford;;;;;;;
0000018840;0000011327;CITY;Chicopee;Chicopee;;;;;;;
0000018841;0000011327;CITY;Westover Afb;Westover Afb;;;;;;;
0000018842;0000011327;CITY;Cummington;Cummington;;;;;;;
0000018843;0000011327;CITY;Mount Tom;Mount Tom;;;;;;;
0000018844;0000011327;CITY;East Longmeadow;East Longmeadow;;;;;;;
0000018845;0000011327;CITY;Feeding Hills;Feeding Hills;;;;;;;
0000018846;0000011327;CITY;Gilbertville;Gilbertville;;;;;;;
0000018847;0000011327;CITY;Hadley;Hadley;;;;;;;
0000018848;0000011327;CITY;Haydenville;Haydenville;;;;;;;
0000018849;0000011327;CITY;Leverett;Leverett;;;;;;;
0000018850;0000011327;CITY;Oakham;Oakham;;;;;;;
0000018851;0000011327;CITY;Shutesbury;Shutesbury;;;;;;;
0000018852;0000011327;CITY;Southampton;Southampton;;;;;;;
0000018853;0000011327;CITY;South Hadley;South Hadley;;;;;;;
0000018854;0000011327;CITY;Southwick;Southwick;;;;;;;
0000018855;0000011327;CITY;Ware;Ware;;;;;;;
0000018856;0000011327;CITY;West Springfield;West Springfield;;;;;;;
0000018857;0000011327;CITY;West Warren;West Warren;;;;;;;
0000018858;0000011327;CITY;Wilbraham;Wilbraham;;;;;;;
0000018859;0000011327;CITY;Longmeadow;Longmeadow;;;;;;;
0000018860;0000011327;CITY;Indian Orchard;Indian Orchard;;;;;;;
0000018861;0000011327;CITY;Ashley Falls;Ashley Falls;;;;;;;
0000018862;0000011327;CITY;Becket;Becket;;;;;;;
0000018863;0000011327;CITY;Great Barrington;Great Barrington;;;;;;;
0000018864;0000011327;CITY;Housatonic;Housatonic;;;;;;;
0000018865;0000011327;CITY;West Otis;West Otis;;;;;;;
0000018866;0000011327;CITY;Sandisfield;Sandisfield;;;;;;;
0000018867;0000011327;CITY;South Egremont;South Egremont;;;;;;;
0000018868;0000011327;CITY;Southfield;Southfield;;;;;;;
0000018869;0000011327;CITY;West Stockbridge;West Stockbridge;;;;;;;
0000018870;0000011327;CITY;Leyden;Leyden;;;;;;;
0000018871;0000011327;CITY;Ashfield;Ashfield;;;;;;;
0000018872;0000011327;CITY;Hawley;Hawley;;;;;;;
0000018873;0000011327;CITY;Colrain;Colrain;;;;;;;
0000018874;0000011327;CITY;Erving;Erving;;;;;;;
0000018875;0000011327;CITY;Heath;Heath;;;;;;;
0000018876;0000011327;CITY;Millers Falls;Millers Falls;;;;;;;
0000018877;0000011327;CITY;Petersham;Petersham;;;;;;;
0000018878;0000011327;CITY;Rowe;Rowe;;;;;;;
0000018879;0000011327;CITY;Shelburne Falls;Shelburne Falls;;;;;;;
0000018880;0000011327;CITY;South Deerfield;South Deerfield;;;;;;;
0000018881;0000011327;CITY;Turners Falls;Turners Falls;;;;;;;
0000018882;0000011327;CITY;Fitchburg;Fitchburg;;;;;;;
0000018883;0000011327;CITY;Ashburnham;Ashburnham;;;;;;;
0000018884;0000011327;CITY;Ashby;Ashby;;;;;;;
0000018885;0000011327;CITY;Ayer;Ayer;;;;;;;
0000018886;0000011327;CITY;Ft Devens;Ft Devens;;;;;;;
0000018887;0000011327;CITY;Baldwinville;Baldwinville;;;;;;;
0000018888;0000011327;CITY;Hubbardston;Hubbardston;;;;;;;
0000018889;0000011327;CITY;Leominster;Leominster;;;;;;;
0000018890;0000011327;CITY;Lunenburg;Lunenburg;;;;;;;
0000018891;0000011327;CITY;Pepperell;Pepperell;;;;;;;
0000018892;0000011327;CITY;Shirley Center;Shirley Center;;;;;;;
0000018893;0000011327;CITY;W Townsend;W Townsend;;;;;;;
0000018894;0000011327;CITY;Winchendon;Winchendon;;;;;;;
0000018895;0000011327;CITY;Boylston;Boylston;;;;;;;
0000018896;0000011327;CITY;Charlton;Charlton;;;;;;;
0000018897;0000011327;CITY;East Brookfield;East Brookfield;;;;;;;
0000018898;0000011327;CITY;East Douglas;East Douglas;;;;;;;
0000018899;0000011327;CITY;Fiskdale;Fiskdale;;;;;;;
0000018900;0000011327;CITY;Leicester;Leicester;;;;;;;
0000018901;0000011327;CITY;Millbury;Millbury;;;;;;;
0000018902;0000011327;CITY;New Braintree;New Braintree;;;;;;;
0000018903;0000011327;CITY;Northborough;Northborough;;;;;;;
0000018904;0000011327;CITY;Northbridge;Northbridge;;;;;;;
0000018905;0000011327;CITY;North Brookfield;North Brookfield;;;;;;;
0000018906;0000011327;CITY;North Grafton;North Grafton;;;;;;;
0000018907;0000011327;CITY;North Oxford;North Oxford;;;;;;;
0000018908;0000011327;CITY;Rochdale;Rochdale;;;;;;;
0000018909;0000011327;CITY;Shrewsbury;Shrewsbury;;;;;;;
0000018910;0000011327;CITY;Southbridge;Southbridge;;;;;;;
0000018911;0000011327;CITY;South Grafton;South Grafton;;;;;;;
0000018912;0000011327;CITY;Sturbridge;Sturbridge;;;;;;;
0000018913;0000011327;CITY;West Upton;West Upton;;;;;;;
0000018914;0000011327;CITY;Uxbridge;Uxbridge;;;;;;;
0000018915;0000011327;CITY;Dudley Hill;Dudley Hill;;;;;;;
0000018916;0000011327;CITY;Westborough;Westborough;;;;;;;
0000018917;0000011327;CITY;West Boylston;West Boylston;;;;;;;
0000018918;0000011327;CITY;West Brookfield;West Brookfield;;;;;;;
0000018919;0000011327;CITY;Whitinsville;Whitinsville;;;;;;;
0000018920;0000011327;CITY;Wilkinsonville;Wilkinsonville;;;;;;;
0000018921;0000011327;CITY;Worcester;Worcester;;;;;;;
0000018922;0000011327;CITY;Framingham;Framingham;;;;;;;
0000018923;0000011327;CITY;Village Of Nagog;Village Of Nagog;;;;;;;
0000018924;0000011327;CITY;Boxboro;Boxboro;;;;;;;
0000018925;0000011327;CITY;Southborough;Southborough;;;;;;;
0000018926;0000011327;CITY;Holliston;Holliston;;;;;;;
0000018927;0000011327;CITY;Natick;Natick;;;;;;;
0000018928;0000011327;CITY;Sherborn;Sherborn;;;;;;;
0000018929;0000011327;CITY;Stow;Stow;;;;;;;
0000018930;0000011327;CITY;Sudbury;Sudbury;;;;;;;
0000018931;0000011327;CITY;Woburn;Woburn;;;;;;;
0000018932;0000011327;CITY;Billerica;Billerica;;;;;;;
0000018933;0000011327;CITY;South Chelmsford;South Chelmsford;;;;;;;
0000018934;0000011327;CITY;Dracut;Dracut;;;;;;;
0000018935;0000011327;CITY;Dunstable;Dunstable;;;;;;;
0000018936;0000011327;CITY;Methuen;Methuen;;;;;;;
0000018937;0000011327;CITY;North Andover;North Andover;;;;;;;
0000018938;0000011327;CITY;Merrimac;Merrimac;;;;;;;
0000018939;0000011327;CITY;North Billerica;North Billerica;;;;;;;
0000018940;0000011327;CITY;North Chelmsford;North Chelmsford;;;;;;;
0000018941;0000011327;CITY;North Reading;North Reading;;;;;;;
0000018942;0000011327;CITY;Tewksbury;Tewksbury;;;;;;;
0000018943;0000011327;CITY;Tyngsboro;Tyngsboro;;;;;;;
0000018944;0000011327;CITY;Graniteville;Graniteville;;;;;;;
0000018945;0000011327;CITY;East Lynn;East Lynn;;;;;;;
0000018946;0000011327;CITY;West Lynn;West Lynn;;;;;;;
0000018947;0000011327;CITY;Saugus;Saugus;;;;;;;
0000018948;0000011327;CITY;Swampscott;Swampscott;;;;;;;
0000018949;0000011327;CITY;Nahant;Nahant;;;;;;;
0000018950;0000011327;CITY;Amesbury;Amesbury;;;;;;;
0000018951;0000011327;CITY;Boxford;Boxford;;;;;;;
0000018952;0000011327;CITY;Byfield;Byfield;;;;;;;
0000018953;0000011327;CITY;Gloucester;Gloucester;;;;;;;
0000018954;0000011327;CITY;Ipswich;Ipswich;;;;;;;
0000018955;0000011327;CITY;Lynnfield;Lynnfield;;;;;;;
0000018956;0000011327;CITY;Marblehead;Marblehead;;;;;;;
0000018957;0000011327;CITY;Newburyport;Newburyport;;;;;;;
0000018958;0000011327;CITY;Newbury;Newbury;;;;;;;
0000018959;0000011327;CITY;South Hamilton;South Hamilton;;;;;;;
0000018960;0000011327;CITY;Wenham;Wenham;;;;;;;
0000018961;0000011327;CITY;West Newbury;West Newbury;;;;;;;
0000018962;0000011327;CITY;Bellingham;Bellingham;;;;;;;
0000018963;0000011327;CITY;East Walpole;East Walpole;;;;;;;
0000018964;0000011327;CITY;Foxboro;Foxboro;;;;;;;
0000018965;0000011327;CITY;Hingham;Hingham;;;;;;;
0000018966;0000011327;CITY;Medfield;Medfield;;;;;;;
0000018967;0000011327;CITY;Millis;Millis;;;;;;;
0000018968;0000011327;CITY;Norwell;Norwell;;;;;;;
0000018969;0000011327;CITY;Scituate;Scituate;;;;;;;
0000018970;0000011327;CITY;South Walpole;South Walpole;;;;;;;
0000018971;0000011327;CITY;Stoughton;Stoughton;;;;;;;
0000018972;0000011327;CITY;Wrentham;Wrentham;;;;;;;
0000018973;0000011327;CITY;Mattapan;Mattapan;;;;;;;
0000018974;0000011327;CITY;South Boston;South Boston;;;;;;;
0000018975;0000011327;CITY;East Boston;East Boston;;;;;;;
0000018976;0000011327;CITY;Jamaica Plain;Jamaica Plain;;;;;;;
0000018977;0000011327;CITY;Roslindale;Roslindale;;;;;;;
0000018978;0000011327;CITY;West Roxbury;West Roxbury;;;;;;;
0000018979;0000011327;CITY;Allston;Allston;;;;;;;
0000018980;0000011327;CITY;Hyde Park;Hyde Park;;;;;;;
0000018981;0000011327;CITY;North Cambridge;North Cambridge;;;;;;;
0000018982;0000011327;CITY;East Cambridge;East Cambridge;;;;;;;
0000018983;0000011327;CITY;Brookline;Brookline;;;;;;;
0000018984;0000011327;CITY;Everett;Everett;;;;;;;
0000018985;0000011327;CITY;Revere;Revere;;;;;;;
0000018986;0000011327;CITY;North Waltham;North Waltham;;;;;;;
0000018987;0000011327;CITY;Medford;Medford;;;;;;;
0000018988;0000011327;CITY;Newtonville;Newtonville;;;;;;;
0000018989;0000011327;CITY;Newton Center;Newton Center;;;;;;;
0000018990;0000011327;CITY;Newton Highlands;Newton Highlands;;;;;;;
0000018991;0000011327;CITY;Newton Upper Fal;Newton Upper Fal;;;;;;;
0000018992;0000011327;CITY;Boston College;Boston College;;;;;;;
0000018993;0000011327;CITY;Waban;Waban;;;;;;;
0000018994;0000011327;CITY;East Watertown;East Watertown;;;;;;;
0000018995;0000011327;CITY;Wellesley;Wellesley;;;;;;;
0000018996;0000011327;CITY;Braintree;Braintree;;;;;;;
0000018997;0000011327;CITY;Weymouth;Weymouth;;;;;;;
0000018998;0000011327;CITY;Duxbury;Duxbury;;;;;;;
0000018999;0000011327;CITY;East Bridgewater;East Bridgewater;;;;;;;
0000019000;0000011327;CITY;Halifax;Halifax;;;;;;;
0000019001;0000011327;CITY;Middleboro;Middleboro;;;;;;;
0000019002;0000011327;CITY;Abington;Abington;;;;;;;
0000019003;0000011327;CITY;North Easton;North Easton;;;;;;;
0000019004;0000011327;CITY;Plympton;Plympton;;;;;;;
0000019005;0000011327;CITY;South Easton;South Easton;;;;;;;
0000019006;0000011327;CITY;West Bridgewater;West Bridgewater;;;;;;;
0000019007;0000011327;CITY;Whitman;Whitman;;;;;;;
0000019008;0000011327;CITY;Brockton;Brockton;;;;;;;
0000019009;0000011327;CITY;Onset;Onset;;;;;;;
0000019010;0000011327;CITY;Chilmark;Chilmark;;;;;;;
0000019011;0000011327;CITY;Teaticket;Teaticket;;;;;;;
0000019012;0000011327;CITY;East Sandwich;East Sandwich;;;;;;;
0000019013;0000011327;CITY;East Wareham;East Wareham;;;;;;;
0000019014;0000011327;CITY;Edgartown;Edgartown;;;;;;;
0000019015;0000011327;CITY;Otis A F B;Otis A F B;;;;;;;
0000019016;0000011327;CITY;Woods Hole;Woods Hole;;;;;;;
0000019017;0000011327;CITY;Nantucket;Nantucket;;;;;;;
0000019018;0000011327;CITY;North Falmouth;North Falmouth;;;;;;;
0000019019;0000011327;CITY;Pocasset;Pocasset;;;;;;;
0000019020;0000011327;CITY;Vineyard Haven;Vineyard Haven;;;;;;;
0000019021;0000011327;CITY;Wareham;Wareham;;;;;;;
0000019022;0000011327;CITY;West Tisbury;West Tisbury;;;;;;;
0000019023;0000011327;CITY;West Wareham;West Wareham;;;;;;;
0000019024;0000011327;CITY;West Yarmouth;West Yarmouth;;;;;;;
0000019025;0000011327;CITY;Barnstable;Barnstable;;;;;;;
0000019026;0000011327;CITY;South Chatham;South Chatham;;;;;;;
0000019027;0000011327;CITY;Cotuit;Cotuit;;;;;;;
0000019028;0000011327;CITY;Dennis Port;Dennis Port;;;;;;;
0000019029;0000011327;CITY;Eastham;Eastham;;;;;;;
0000019030;0000011327;CITY;Forestdale;Forestdale;;;;;;;
0000019031;0000011327;CITY;Harwich;Harwich;;;;;;;
0000019032;0000011327;CITY;Harwich Port;Harwich Port;;;;;;;
0000019033;0000011327;CITY;Marstons Mills;Marstons Mills;;;;;;;
0000019034;0000011327;CITY;Mashpee;Mashpee;;;;;;;
0000019035;0000011327;CITY;North Chatham;North Chatham;;;;;;;
0000019036;0000011327;CITY;North Truro;North Truro;;;;;;;
0000019037;0000011327;CITY;Osterville;Osterville;;;;;;;
0000019038;0000011327;CITY;Provincetown;Provincetown;;;;;;;
0000019039;0000011327;CITY;South Dennis;South Dennis;;;;;;;
0000019040;0000011327;CITY;Bass River;Bass River;;;;;;;
0000019041;0000011327;CITY;Wellfleet;Wellfleet;;;;;;;
0000019042;0000011327;CITY;West Barnstable;West Barnstable;;;;;;;
0000019043;0000011327;CITY;West Dennis;West Dennis;;;;;;;
0000019044;0000011327;CITY;West Harwich;West Harwich;;;;;;;
0000019045;0000011327;CITY;Yarmouth Port;Yarmouth Port;;;;;;;
0000019046;0000011327;CITY;Assonet;Assonet;;;;;;;
0000019047;0000011327;CITY;Attleboro;Attleboro;;;;;;;
0000019048;0000011327;CITY;Cuttyhunk;Cuttyhunk;;;;;;;
0000019049;0000011327;CITY;Dighton;Dighton;;;;;;;
0000019050;0000011327;CITY;East Freetown;East Freetown;;;;;;;
0000019051;0000011327;CITY;East Taunton;East Taunton;;;;;;;
0000019052;0000011327;CITY;Fairhaven;Fairhaven;;;;;;;
0000019053;0000011327;CITY;Mattapoisett;Mattapoisett;;;;;;;
0000019054;0000011327;CITY;Acushnet;Acushnet;;;;;;;
0000019055;0000011327;CITY;North Dartmouth;North Dartmouth;;;;;;;
0000019056;0000011327;CITY;Padanaram Villag;Padanaram Villag;;;;;;;
0000019057;0000011327;CITY;North Attleboro;North Attleboro;;;;;;;
0000019058;0000011327;CITY;North Dighton;North Dighton;;;;;;;
0000019059;0000011327;CITY;Raynham;Raynham;;;;;;;
0000019060;0000011327;CITY;Rehoboth;Rehoboth;;;;;;;
0000019061;0000011327;CITY;Seekonk;Seekonk;;;;;;;
0000019062;0000011327;CITY;Swansea;Swansea;;;;;;;
0000019063;0000011327;CITY;Berkley;Berkley;;;;;;;
0000019064;0000011327;CITY;Taunton;Taunton;;;;;;;
0000019065;0000011327;CITY;Pearl Beach;Pearl Beach;;;;;;;
0000019066;0000011327;CITY;Anchorville;Anchorville;;;;;;;
0000019067;0000011327;CITY;Armada;Armada;;;;;;;
0000019068;0000011327;CITY;Mussey;Mussey;;;;;;;
0000019069;0000011327;CITY;Center Line;Center Line;;;;;;;
0000019070;0000011327;CITY;Clawson;Clawson;;;;;;;
0000019071;0000011327;CITY;Eastpointe;Eastpointe;;;;;;;
0000019072;0000011327;CITY;Fraser;Fraser;;;;;;;
0000019073;0000011327;CITY;Harsens Island;Harsens Island;;;;;;;
0000019074;0000011327;CITY;Hazel Park;Hazel Park;;;;;;;
0000019075;0000011327;CITY;Grant Township;Grant Township;;;;;;;
0000019076;0000011327;CITY;Cottrellville;Cottrellville;;;;;;;
0000019077;0000011327;CITY;Mount Clemens;Mount Clemens;;;;;;;
0000019078;0000011327;CITY;Selfridge A N G;Selfridge A N G;;;;;;;
0000019079;0000011327;CITY;Port Huron;Port Huron;;;;;;;
0000019080;0000011327;CITY;Bruce;Bruce;;;;;;;
0000019081;0000011327;CITY;Pleasant Ridge;Pleasant Ridge;;;;;;;
0000019082;0000011327;CITY;Huntington Woods;Huntington Woods;;;;;;;
0000019083;0000011327;CITY;Madison Heights;Madison Heights;;;;;;;
0000019084;0000011327;CITY;Kimball;Kimball;;;;;;;
0000019085;0000011327;CITY;Lathrup Village;Lathrup Village;;;;;;;
0000019086;0000011327;CITY;Saint Clair;Saint Clair;;;;;;;
0000019087;0000011327;CITY;Saint Clair Shor;Saint Clair Shor;;;;;;;
0000019088;0000011327;CITY;Brockway;Brockway;;;;;;;
0000019089;0000011327;CITY;Allen Park;Allen Park;;;;;;;
0000019090;0000011327;CITY;Ann Arbor;Ann Arbor;;;;;;;
0000019091;0000011327;CITY;Carleton;Carleton;;;;;;;
0000019092;0000011327;CITY;Dearborn;Dearborn;;;;;;;
0000019093;0000011327;CITY;Melvindale;Melvindale;;;;;;;
0000019094;0000011327;CITY;Dearborn Heights;Dearborn Heights;;;;;;;
0000019095;0000011327;CITY;Gregory;Gregory;;;;;;;
0000019096;0000011327;CITY;Grosse Ile;Grosse Ile;;;;;;;
0000019097;0000011327;CITY;Inkster;Inkster;;;;;;;
0000019098;0000011327;CITY;Lambertville;Lambertville;;;;;;;
0000019099;0000011327;CITY;Lincoln Park;Lincoln Park;;;;;;;
0000019100;0000011327;CITY;Luna Pier;Luna Pier;;;;;;;
0000019101;0000011327;CITY;Maybee;Maybee;;;;;;;
0000019102;0000011327;CITY;Detroit Beach;Detroit Beach;;;;;;;
0000019103;0000011327;CITY;New Hudson;New Hudson;;;;;;;
0000019104;0000011327;CITY;Northville;Northville;;;;;;;
0000019105;0000011327;CITY;Pinckney;Pinckney;;;;;;;
0000019106;0000011327;CITY;Gibraltar;Gibraltar;;;;;;;
0000019107;0000011327;CITY;Romulus;Romulus;;;;;;;
0000019108;0000011327;CITY;Saline;Saline;;;;;;;
0000019109;0000011327;CITY;South Lyon;South Lyon;;;;;;;
0000019110;0000011327;CITY;South Rockwood;South Rockwood;;;;;;;
0000019111;0000011327;CITY;Temperance;Temperance;;;;;;;
0000019112;0000011327;CITY;Woodhaven;Woodhaven;;;;;;;
0000019113;0000011327;CITY;Westland;Westland;;;;;;;
0000019114;0000011327;CITY;Whitmore Lake;Whitmore Lake;;;;;;;
0000019115;0000011327;CITY;Willis;Willis;;;;;;;
0000019116;0000011327;CITY;Ypsilanti;Ypsilanti;;;;;;;
0000019117;0000011327;CITY;Hamtramck;Hamtramck;;;;;;;
0000019118;0000011327;CITY;River Rouge;River Rouge;;;;;;;
0000019119;0000011327;CITY;Harper Woods;Harper Woods;;;;;;;
0000019120;0000011327;CITY;Ecorse;Ecorse;;;;;;;
0000019121;0000011327;CITY;Grosse Pointe;Grosse Pointe;;;;;;;
0000019122;0000011327;CITY;Redford;Redford;;;;;;;
